POLAR,POLARIS CAPITAL PUBLIC COMPANY LIMITED,PROPCON,PROP
PRECHA,PREECHA GROUP PUBLIC COMPANY LIMITED,PROPCON,PROP
PRIN,PRINSIRI PUBLIC COMPANY LIMITED,PROPCON,PROP
PRINC,PRINCIPAL CAPITAL PUBLIC COMPANY LIMITED,PROPCON,PROP
PSH,PRUKSA HOLDING PUBLIC COMPANY LIMITED,PROPCON,PROP
QH,QUALITY HOUSES PUBLIC COMPANY LIMITED,PROPCON,PROP
RICHY,RICHY PLACE 2002 PUBLIC COMPANY LIMITED,PROPCON,PROP
RML,RAIMON LAND PUBLIC COMPANY LIMITED,PROPCON,PROP
ROJNA,ROJANA INDUSTRIAL PARK PUBLIC COMPANY LIMITED,PROPCON,PROP
S,SINGHA ESTATE PUBLIC COMPANY LIMITED,PROPCON,PROP
SAMCO,SAMMAKORN PUBLIC COMPANY LIMITED,PROPCON,PROP
SC,SC ASSET CORPORATION PUBLIC COMPANY LIMITED,PROPCON,PROP
SENA,SENADEVELOPMENT PUBLIC COMPANY LIMITED,PROPCON,PROP
SF,SIAM FUTURE DEVELOPMENT PUBLIC COMPANY LIMITED,PROPCON,PROP
SIRI,SANSIRI PUBLIC COMPANY LIMITED,PROPCON,PROP
SPALI,SUPALAI PUBLIC COMPANY LIMITED,PROPCON,PROP
TFD,THAI FACTORY DEVELOPMENT PUBLIC COMPANY LIMITED,PROPCON,PROP
TICON,TICON INDUSTRIAL CONNECTION PUBLIC COMPANY LIMITED,PROPCON,PROP
U,U CITY PUBLIC COMPANY LIMITED,PROPCON,PROP
UV,UNIVENTURES PUBLIC COMPANY LIMITED,PROPCON,PROP
WHA,WHA CORPORATION PUBLIC COMPANY LIMITED,PROPCON,PROP
WIN,WYNCOAST INDUSTRIAL PARK PUBLIC COMPANY LIMITED,PROPCON,PROP
AMATAR,AMATA SUMMIT GROWTH FREEHOLD AND LEASEHOLD REAL ESTATE INVESTMENT TRUST,PROPCON,PF&REITs
BKKCP,BANGKOK COMMERCIAL PROPERTY FUND,PROPCON,PF&REITs
CPNCG,CPN COMMERCIAL GROWTH LEASEHOLD PROPERTY FUND,PROPCON,PF&REITs
CPNREIT,CPN RETAIL GROWTH LEASEHOLD REIT,PROPCON,PF&REITs
CPTGF,C.P. TOWER GROWTH LEASEHOLD PROPERTY FUND,PROPCON,PF&REITs
CRYSTAL,CRYSTAL RETAIL GROWTH LEASEHOLD PROPERTY FUND,PROPCON,PF&REITs
CTARAF,CENTARA HOTELS & RESORTS LEASEHOLD PROPERTY FUND,PROPCON,PF&REITs
DREIT,DUSIT THANI FREEHOLD AND LEASEHOLD REAL ESTATE INVESTMENT TRUST,PROPCON,PF&REITs
ERWPF,ERAWAN HOTEL GROWTH PROPERTY FUND,PROPCON,PF&REITs
FUTUREPF,FUTURE PARK LEASEHOLD PROPERTY FUND,PROPCON,PF&REITs
GAHREIT,GRANDE HOSPITALITY REAL ESTATE INVESTMENT TRUST,PROPCON,PF&REITs
GLANDRT,GLAND OFFICE LEASEHOLD REAL ESTATE INVESTMENT TRUST,PROPCON,PF&REITs
GOLDPF,GOLD PROPERTY FUND (LEASE HOLD),PROPCON,PF&REITs
GVREIT,GOLDEN VENTURES LEASEHOLD REAL ESTATE INVESTMENT TRUST,PROPCON,PF&REITs
HPF,HEMARAJ INDUSTRIAL PROPERTY AND LEASEHOLD FUND,PROPCON,PF&REITs
HREIT,HEMARAJ LEASEHOLD REAL ESTATE INVESTMENT TRUST,PROPCON,PF&REITs
IMPACT,IMPACT GROWTH REAL ESTATE INVESTMENT TRUST,PROPCON,PF&REITs
JCP,JC LEASEHOLD PROPERTY FUND,PROPCON,PF&REITs
KPNPF,KPN PROPERTY FUND,PROPCON,PF&REITs
LHHOTEL,LH HOTEL LEASEHOLD REAL ESTATE INVESTMENT TRUST,PROPCON,PF&REITs
LHPF,LAND AND HOUSES FREEHOLD AND LEASEHOLD PROPERTY FUND,PROPCON,PF&REITs
LHSC,LH SHOPPING CENTERS LEASEHOLD REAL ESTATE INVESTMENT TRUST,PROPCON,PF&REITs
LUXF,LUXURY REAL ESTATE INVESTMENT FUND,PROPCON,PF&REITs
M-II,MFC INDUSTRIAL INVESTMENT PROPERTY AND LEASEHOLD FUND,PROPCON,PF&REITs
MIPF,MILLIONAIRE PROPERTY FUND,PROPCON,PF&REITs
MIT,MFC INDUSTRIAL REAL ESTATE INVESTMENT TRUST,PROPCON,PF&REITs
MJLF,MAJOR CINEPLEX LIFESTYLE LEASEHOLD PROPERTY FUND,PROPCON,PF&REITs
MNIT,MFC-NICHADA THANI PROPERTY FUND,PROPCON,PF&REITs
MNIT2,NICHADA THANI PROPERTY FUND 2,PROPCON,PF&REITs
MNRF,MULTI-NATIONAL RESIDENCE FUND,PROPCON,PF&REITs
MONTRI,101 MONTRI STORAGE PROPERTY FUND,PROPCON,PF&REITs
M-PAT,MFC PATONG HERITAGE PROPERTY FUND,PROPCON,PF&REITs
M-STOR,MFC-STRATEGIC STORAGE FUND,PROPCON,PF&REITs
POPF,PRIME OFFICE LEASEHOLD PROPERTY FUND,PROPCON,PF&REITs
PPF,PINTHONG INDUSTRIAL PARK PROPERTY FUND,PROPCON,PF&REITs
QHHR,QUALITY HOUSES HOTEL AND RESIDENCE FREEHOLD AND LEASEHOLD PROPERTY FUND,PROPCON,PF&REITs
QHOP,QUALITY HOSPITALITY LEASEHOLD PROPERTY FUND,PROPCON,PF&REITs
QHPF,QUALITY HOUSES LEASEHOLD PROPERTY FUND,PROPCON,PF&REITs
SBPF,SAMUI BURI PROPERTY FUND,PROPCON,PF&REITs
SHREIT,STRATEGIC HOSPITALITY EXTENDABLE FREEHOLD AND LEASEHOLD REAL ESTATE INVESTMENT TRUST,PROPCON,PF&REITs
SIRIP,SIRI PRIME OFFICE PROPERTY FUND,PROPCON,PF&REITs
SPF,SAMUI AIRPORT PROPERTY FUND (LEASEHOLD),PROPCON,PF&REITs
SRIPANWA,SRI PANWA HOSPITALITY REAL ESTATE INVESTMENT TRUST,PROPCON,PF&REITs
SSPF,SALA @ SATHORN PROPERTY FUND,PROPCON,PF&REITs
SSTPF,SUB SRI THAI PROPERTY FUND,PROPCON,PF&REITs
SSTRT,SUB SRI THAI REAL ESTATE INVESTMENT TRUST,PROPCON,PF&REITs
TIF1,THAI INDUSTRIAL FUND 1,PROPCON,PF&REITs
TLGF,TESCO LOTUS RETAIL GROWTH FREEHOLD AND LEASEHOLD PROPERTY FUND,PROPCON,PF&REITs
TLHPF,THAILAND HOSPITALITY PROPERTY FUND,PROPCON,PF&REITs
TNPF,TRINITY FREEHOLD AND LEASEHOLD PROPERTY FUND,PROPCON,PF&REITs
TPRIME,THAILAND PRIME PROPERTY FREEHOLD AND LEASEHOLD REAL ESTATE INVESTMENT TRUST,PROPCON,PF&REITs
TREIT,TICON FREEHOLD AND LEASEHOLD REAL ESTATE INVESTMENT TRUST,PROPCON,PF&REITs
TTLPF,TALAAD THAI LEASEHOLD PROPERTY FUND,PROPCON,PF&REITs
TU-PF,T.U. DOME RESIDENTIAL COMPLEX LEASEHOLD PROPERTY FUND,PROPCON,PF&REITs
URBNPF,URBANA PROPERTY FUND (LEASE HOLD),PROPCON,PF&REITs
WHABT,WHA BUSINESS COMPLEX FREEHOLD AND LEASEHOLD REAL ESTATE INVESTMENT TRUST,PROPCON,PF&REITs
WHART,WHA PREMIUM GROWTH FREEHOLD AND LEASEHOLD REAL ESTATE INVESTMENT TRUST,PROPCON,PF&REITs
ABPIF,AMATA B. GRIMM POWER POWER PLANT INFRASTRUCTURE FUND,RESOURC,ENERG
AI,ASIAN INSULATORS PUBLIC COMPANY LIMITED,RESOURC,ENERG
AKR,EKARAT ENGINEERING PUBLIC COMPANY LIMITED,RESOURC,ENERG
BAFS,BANGKOK AVIATION FUEL SERVICE PCL.,RESOURC,ENERG
BANPU,BANPU PUBLIC COMPANY LIMITED,RESOURC,ENERG
BCP,BANGCHAK CORPORATION PUBLIC COMPANY LIMITED,RESOURC,ENERG
BCPG,BCPG PUBLIC COMPANY LIMITED,RESOURC,ENERG
BGRIM,B.GRIMM POWER PUBLIC COMPANY LIMITED,RESOURC,ENERG
BPP,BANPU POWER PUBLIC COMPANY LIMITED,RESOURC,ENERG
BRRGIF,BURIRAM SUGAR GROUP POWER PLANT INFRASTRUCTURE FUND,RESOURC,ENERG
CKP,CK POWER PUBLIC COMPANY LIMITED,RESOURC,ENERG
DEMCO,DEMCO PUBLIC COMPANY LIMITED,RESOURC,ENERG
EA,ENERGY ABSOLUTE PUBLIC COMPANY LIMITED,RESOURC,ENERG
EARTH,ENERGY EARTH PUBLIC COMPANY LIMITED,RESOURC,ENERG
EASTW,EASTERN WATER RESOURC DEVELOPMENT AND MANAGEMENT PCL.,RESOURC,ENERG
EGATIF,"NORTH BANGKOK POWER PLANT BLOCK 1 INFRASTRUCTURE FUND, ELECTRICITY GENERATING AUTHORITY OF THAILAND",RESOURC,ENERG
EGCO,ELECTRICITY GENERATING PUBLIC COMPANY LIMITED,RESOURC,ENERG
ESSO,ESSO (THAILAND) PUBLIC COMPANY LIMITED,RESOURC,ENERG
GLOW,GLOW ENERGY PUBLIC COMPANY LIMITED,RESOURC,ENERG
GPSC,GLOBAL POWER SYNERGY PUBLIC COMPANY LIMITED,RESOURC,ENERG
GULF,GULF ENERGY DEVELOPMENT PUBLIC COMPANY LIMITED,RESOURC,ENERG
GUNKUL,GUNKUL ENGINEERING PUBLIC COMPANY LIMITED,RESOURC,ENERG
IEC,THE INTERNATIONAL ENGINEERING PUBLIC COMPANY LIMITED,RESOURC,ENERG
IFEC,INTER FAR EAST ENERGY CORPORATION PUBLIC COMPANY LIMITED,RESOURC,ENERG
IRPC,IRPC PUBLIC COMPANY LIMITED,RESOURC,ENERG
LANNA,THE LANNA RESOURC PUBLIC COMPANY LIMITED,RESOURC,ENERG
MDX,M.D.X. PUBLIC COMPANY LIMITED,RESOURC,ENERG
PTG,PTG ENERGY PUBLIC COMPANY LIMITED,RESOURC,ENERG
PTT,PTT PUBLIC COMPANY LIMITED,RESOURC,ENERG
PTTEP,PTT EXPLORATION AND PRODUCTION PUBLIC COMPANY LIMITED,RESOURC,ENERG
RATCH,"RATCHABURI ELECTRICITY GENERATING HOLDING PUBLIC CO.,LTD.",RESOURC,ENERG
RPC,RPCG PUBLIC COMPANY LIMITED,RESOURC,ENERG
SCG,SAHACOGEN (CHONBURI) PUBLIC COMPANY LIMITED,RESOURC,ENERG
SCI,SCI ELECTRIC PUBLIC COMPANY LIMITED,RESOURC,ENERG
SCN,SCAN INTER PUBLIC COMPANY LIMITED,RESOURC,ENERG
SGP,SIAMGAS AND PETROCHEMICALS PUBLIC COMPANY LIMITED,RESOURC,ENERG
SKE,SAKOL ENERGY PUBLIC COMPANY LIMITED,RESOURC,ENERG
SOLAR,SOLARTRON PUBLIC COMPANY LIMITED,RESOURC,ENERG
SPCG,SPCG PUBLIC COMPANY LIMITED,RESOURC,ENERG
SPRC,STAR PETROLEUM REFINING PUBLIC COMPANY LIMITED,RESOURC,ENERG
SUPER,SUPERBLOCK PUBLIC COMPANY LIMITED,RESOURC,ENERG
SUSCO,SUSCO PUBLIC COMPANY LIMITED,RESOURC,ENERG
TAE,THAI AGRO ENERGY PUBLIC COMPANY LIMITED,RESOURC,ENERG
TCC,THAI CAPITAL CORPORATION PUBLIC COMPANY LIMITED,RESOURC,ENERG
TOP,THAI OIL PUBLIC COMPANY LIMITED,RESOURC,ENERG
TPIPP,TPI POLENE POWER PUBLIC COMPANY LIMITED,RESOURC,ENERG
TTW,TTW PUBLIC COMPANY LIMITED,RESOURC,ENERG
WHAUP,WHA UTILITIES AND POWER PUBLIC COMPANY LIMITED,RESOURC,ENERG
PDI,PADAENG INDUSTRY PUBLIC COMPANY LIMITED,RESOURC,MINE
THL,TONGKAH HARBOUR PUBLIC COMPANY LIMITED,RESOURC,MINE
BEAUTY,BEAUTY COMMUNITY PUBLIC COMPANY LIMITED,SERVICE,COMM
BIG,BIG CAMERA CORPORATION PUBLIC COMPANY LIMITED,SERVICE,COMM
BJC,BERLI JUCKER PUBLIC COMPANY LIMITED,SERVICE,COMM
COL,COL PUBLIC COMPANY LIMITED,SERVICE,COMM
COM7,COM7 PUBLIC COMPANY LIMITED,SERVICE,COMM
CPALL,CP ALL PUBLIC COMPANY LIMITED,SERVICE,COMM
CSS,COMMUNICATION AND SYSTEM SOLUTION PUBLIC COMPANY LIMITED,SERVICE,COMM
FN,FN FACTORY OUTLET PUBLIC COMPANY LIMITED,SERVICE,COMM
FTE,FIRETRADE ENGINEERING PUBLIC COMPANY LIMITED,SERVICE,COMM
GLOBAL,SIAM GLOBAL HOUSE PUBLIC COMPANY LIMITED,SERVICE,COMM
HMPRO,HOME PRODUCT CENTER PUBLIC COMPANY LIMITED,SERVICE,COMM
IT,IT CITY PUBLIC COMPANY LIMITED,SERVICE,COMM
KAMART,KARMARTS PUBLIC COMPANY LIMITED,SERVICE,COMM
LOXLEY,LOXLEY PUBLIC COMPANY LIMITED,SERVICE,COMM
MAKRO,SIAM MAKRO PUBLIC COMPANY LIMITED,SERVICE,COMM
MC,MC GROUP PUBLIC COMPANY LIMITED,SERVICE,COMM
MEGA,MEGA LIFESCIENCES PUBLIC COMPANY LIMITED,SERVICE,COMM
MIDA,MIDA ASSETS PUBLIC COMPANY LIMITED,SERVICE,COMM
ROBINS,ROBINSON PUBLIC COMPANY LIMITED,SERVICE,COMM
RSP,RICH SPORT PUBLIC COMPANY LIMITED,SERVICE,COMM
SINGER,SINGER THAILAND PUBLIC COMPANY LIMITED,SERVICE,COMM
SPC,SAHA PATHANAPIBUL PUBLIC COMPANY LIMITED,SERVICE,COMM
SPI,SAHA PATHANA INTER-HOLDING PUBLIC COMPANY LIMITED,SERVICE,COMM
AHC,AIKCHOL HOSPITAL PUBLIC COMPANY LIMITED,SERVICE,HELTH
BCH,BANGKOK CHAIN HOSPITAL PUBLIC COMPANY LIMITED,SERVICE,HELTH
BDMS,BANGKOK DUSIT MEDICAL SERVICE PUBLIC COMPANY LIMITED,SERVICE,HELTH
BH,BUMRUNGRAD HOSPITAL PUBLIC COMPANY LIMITED,SERVICE,HELTH
CHG,CHULARAT HOSPITAL PUBLIC COMPANY LIMITED,SERVICE,HELTH
CMR,CHIANG MAI RAM MEDICAL BUSINESS PUBLIC COMPANY LIMITED,SERVICE,HELTH
EKH,EKACHAI MEDICAL CARE PUBLIC COMPANY LIMITED,SERVICE,HELTH
KDH,THONBURI MEDICAL CENTRE PUBLIC COMPANY LIMITED,SERVICE,HELTH
LPH,LADPRAO GENERAL HOSPITAL PUBLIC COMPANY LIMITED,SERVICE,HELTH
M-CHAI,MAHACHAI HOSPITAL PUBLIC COMPANY LIMITED,SERVICE,HELTH
NEW,WATTANA KARNPAET PUBLIC COMPANY LIMITED,SERVICE,HELTH
NTV,NONTHAVEJ HOSPITAL PUBLIC COMPANY LIMITED,SERVICE,HELTH
RAM,RAMKHAMHAENG HOSPITAL PUBLIC COMPANY LIMITED,SERVICE,HELTH
RJH,RAJTHANEE HOSPITAL PUBLIC COMPANY LIMITED,SERVICE,HELTH
RPH,RATCHAPHRUEK HOSPITAL PUBLIC COMPANY LIMITED,SERVICE,HELTH
SKR,SIKARIN PUBLIC COMPANY LIMITED,SERVICE,HELTH
SVH,SAMITIVEJ PUBLIC COMPANY LIMITED,SERVICE,HELTH
THG,THONBURI HEALTHCARE GROUP PUBLIC COMPANY LIMITED,SERVICE,HELTH
VIBHA,VIBHAVADI MEDICAL CENTER PUBLIC COMPANY LIMITED,SERVICE,HELTH
VIH,SRIVICHAIVEJVIVAT PUBLIC COMPANY LIMITED,SERVICE,HELTH
WPH,WATTANAPAT HOSPITAL TRANG PUBLIC COMPANY LIMITED,SERVICE,HELTH
AMARIN,AMARIN PRINTING AND PUBLISHING PUBLIC COMPANY LIMITED,SERVICE,MEDIA
AQUA,AQUA CORPORATION PUBLIC COMPANY LIMITED,SERVICE,MEDIA
AS,ASIASOFT CORPORATION PUBLIC COMPANY LIMITED,SERVICE,MEDIA
BEC,BEC WORLD PUBLIC COMPANY LIMITED,SERVICE,MEDIA
EPCO,EASTERN PRINTING PUBLIC COMPANY LIMITED,SERVICE,MEDIA
FE,FAR EAST DDB PUBLIC COMPANY LIMITED,SERVICE,MEDIA
GPI,GRAND PRIX INTERNATIONAL PUBLIC COMPANY LIMITED,SERVICE,MEDIA
GRAMMY,GMM GRAMMY PUBLIC COMPANY LIMITED,SERVICE,MEDIA
MACO,MASTER AD PUBLIC COMPANY LIMITED,SERVICE,MEDIA
MAJOR,MAJOR CINEPLEX GROUP PUBLIC COMPANY LIMITED,SERVICE,MEDIA
MATCH,MATCHING MAXIMIZE SOLUTION PUBLIC COMPANY LIMITED,SERVICE,MEDIA
MATI,MATICHON PUBLIC COMPANY LIMITED,SERVICE,MEDIA
MCOT,MCOT PUBLIC COMPANY LIMITED,SERVICE,MEDIA
MONO,MONO TECH PUBLIC COMPANY LIMITED,SERVICE,MEDIA
MPIC,M PICTURES ENTERTAINMENT PUBLIC COMPANY LIMITED,SERVICE,MEDIA
NMG,NATION MULTIMEDIA GROUP PUBLIC COMPANY LIMITED,SERVICE,MEDIA
PLANB,PLAN B MEDIA PUBLIC COMPANY LIMITED,SERVICE,MEDIA
POST,BANGKOK POST PUBLIC COMPANY LIMITED,SERVICE,MEDIA
PRAKIT,PRAKIT HOLDINGS PUBLIC COMPANY LIMITED,SERVICE,MEDIA
RS,RS PUBLIC COMPANY LIMITED,SERVICE,MEDIA
SE-ED,SE-EDUCATION PUBLIC COMPANY LIMITED,SERVICE,MEDIA
SMM,SIAM INTER MULTIMEDIA PUBLIC COMPANY LIMITED,SERVICE,MEDIA
SPORT,SIAM SPORT SYNDICATE PUBLIC COMPANY LIMITED,SERVICE,MEDIA
TBSP,THAI BRITISH SECURITY PRINTING PUBLIC COMPANY LIMITED,SERVICE,MEDIA
TH,TONG HUA HOLDING PUBLIC COMPANY LIMITED,SERVICE,MEDIA
TKS,T.K.S. TECHNOLOGIES PUBLIC COMPANY LIMITED,SERVICE,MEDIA
TRITN,TRITON HOLDING PUBLIC COMPANY LIMITED,SERVICE,MEDIA
VGI,VGI GLOBAL MEDIA PUBLIC COMPANY LIMITED,SERVICE,MEDIA
WAVE,WAVE ENTERTAINMENT PUBLIC COMPANY LIMITED,SERVICE,MEDIA
WORK,WORKPOINT ENTERTAINMENT PUBLIC COMPANY LIMITED,SERVICE,MEDIA
BWG,BETTER WORLD GREEN PUBLIC COMPANY LIMITED,SERVICE,PROF
GENCO,"GENERAL ENVIRONMENTAL CONSERVATION PUBLIC CO., LTD.",SERVICE,PROF
PRO,PROFESSIONAL WASTE TECH (1999) PUBLIC COMPANY LIMITED,SERVICE,PROF
ASIA,ASIA HOTEL PUBLIC COMPANY LIMITED,SERVICE,TOURISM
CENTEL,CENTRAL PLAZA HOTEL PUBLIC COMPANY LIMITED,SERVICE,TOURISM
CSR,CITY SPORTS AND RECREATION PUBLIC COMPANY LIMITED,SERVICE,TOURISM
DTC,DUSIT THANI PUBLIC COMPANY LIMITED,SERVICE,TOURISM
ERW,THE ERAWAN GROUP PUBLIC COMPANY LIMITED,SERVICE,TOURISM
GRAND,GRANDE ASSET HOTELS AND PROPERTY PUBLIC COMPANY LIMITED,SERVICE,TOURISM
LRH,LAGUNA RESORTS & HOTELS PUBLIC COMPANY LIMITED,SERVICE,TOURISM
MANRIN,THE MANDARIN HOTEL PUBLIC COMPANY LIMITED,SERVICE,TOURISM
OHTL,OHTL PUBLIC COMPANY LIMITED,SERVICE,TOURISM
ROH,ROYAL ORCHID HOTEL (THAILAND) PUBLIC COMPANY LIMITED,SERVICE,TOURISM
SHANG,SHANGRI-LA HOTEL PUBLIC COMPANY LIMITED,SERVICE,TOURISM
AAV,ASIA AVIATION PUBLIC COMPANY LIMITED,SERVICE,TRANS
AOT,AIRPORTS OF THAILAND PUBLIC COMPANY LIMITED,SERVICE,TRANS
ASIMAR,ASIAN MARINE SERVICE PUBLIC COMPANY LIMITED,SERVICE,TRANS
BA,BANGKOK AIRWAYS PUBLIC COMPANY LIMITED,SERVICE,TRANS
BEM,BANGKOK EXPRESSWAY AND METRO PUBLIC COMPANY LIMITED,SERVICE,TRANS
BTC,BANGPAKONG TERMINAL PUBLIC COMPANY LIMITED,SERVICE,TRANS
BTS,BTS GROUP HOLDINGS PUBLIC COMPANY LIMITED,SERVICE,TRANS
BTSGIF,BTS RAIL MASS TRANSIT GROWTH INFRASTRUCTURE FUND,SERVICE,TRANS
III,TRIPLE I LOGISTICS PUBLIC COMPANY LIMITED,SERVICE,TRANS
JUTHA,JUTHA MARITIME PUBLIC COMPANY LIMITED,SERVICE,TRANS
JWD,JWD INFOLOGISTICS PUBLIC COMPANY LIMITED,SERVICE,TRANS
KWC,KRUNGDHEP SOPHON PUBLIC COMPANY LIMITED,SERVICE,TRANS
NOK,NOK AIRLINES PUBLIC COMPANY LIMITED,SERVICE,TRANS
NYT,NAMYONG TERMINAL PUBLIC COMPANY LIMITED,SERVICE,TRANS
PRM,PRIMA MARINE PUBLIC COMPANY LIMITED,SERVICE,TRANS
PSL,PRECIOUS SHIPPING PUBLIC COMPANY LIMITED,SERVICE,TRANS
RCL,REGIONAL CONTAINER LINES PUBLIC COMPANY LIMITED,SERVICE,TRANS
THAI,THAI AIRWAYS INTERNATIONAL PUBLIC COMPANY LIMITED,SERVICE,TRANS
TSTE,THAI SUGAR TERMINAL PUBLIC COMPANY LIMITED,SERVICE,TRANS
TTA,THORESEN THAI AGENCIES PUBLIC COMPANY LIMITED,SERVICE,TRANS
WICE,WICE LOGISTICS PUBLIC COMPANY LIMITED,SERVICE,TRANS
CCET,"CAL-COMP ELECTRONICS (THAILAND) PUBLIC CO., LTD.",TECH,ETRON
DELTA,DELTA ELECTRONICS (THAILAND) PUBLIC COMPANY LIMITED,TECH,ETRON
EIC,ELECTRONICS INDUSTRY PUBLIC COMPANY LIMITED,TECH,ETRON
HANA,HANA MICROELECTRONICS PUBLIC COMPANY LIMITED,TECH,ETRON
KCE,KCE ELECTRONICS PUBLIC COMPANY LIMITED,TECH,ETRON
METCO,MURAMOTO ELECTRON (THAILAND) PUBLIC COMPANY LIMITED,TECH,ETRON
SMT,STARS MICROELECTRONICS (THAILAND) PUBLIC COMPANY LIMITED,TECH,ETRON
SPPT,SINGLE POINT PARTS (THAILAND) PUBLIC COMPANY LIMITED,TECH,ETRON
SVI,SVI PUBLIC COMPANY LIMITED,TECH,ETRON
TEAM,TEAM PRECISION PUBLIC COMPANY LIMITED,TECH,ETRON
ADVANC,ADVANCED INFO SERVICE PUBLIC COMPANY LIMITED,TECH,ICT
AIT,"ADVANCED INFORMATION TECH PUBLIC CO.,LTD.",TECH,ICT
ALT,ALT TELECOM PUBLIC COMPANY LIMITED,TECH,ICT
BLISS,BLISS-TEL PUBLIC COMPANY LIMITED,TECH,ICT
CSL,CS LOXINFO PUBLIC COMPANY LIMITED,TECH,ICT
DIF,DIGITAL TELECOMMUNICATIONS INFRASTRUCTURE FUND,TECH,ICT
DTAC,TOTAL ACCESS COMMUNICATION PUBLIC COMPANY LIMITED,TECH,ICT
FER,FERRUM PUBLIC COMPANY LIMITED,TECH,ICT
FORTH,FORTH CORPORATION PUBLIC COMPANY LIMITED,TECH,ICT
HUMAN,HUMANICA PUBLIC COMPANY LIMITED,TECH,ICT
ILINK,INTERLINK COMMUNICATION PUBLIC COMPANY LIMITED,TECH,ICT
INET,INTERNET THAILAND PUBLIC COMPANY LIMITED,TECH,ICT
INTUCH,INTOUCH HOLDINGS PUBLIC COMPANY LIMITED,TECH,ICT
JAS,JASMINE INTERNATIONAL PUBLIC COMPANY LIMITED,TECH,ICT
JASIF,JASMINE BROADBAND INTERNET INFRASTRUCTURE FUND,TECH,ICT
JMART,JAY MART PUBLIC COMPANY LIMITED,TECH,ICT
JTS,JASMINE TELECOM SYSTEMS PUBLIC COMPANY LIMITED,TECH,ICT
MFEC,MFEC PUBLIC COMPANY LIMITED,TECH,ICT
MSC,METRO SYSTEMS CORPORATION PUBLIC COMPANY LIMITED,TECH,ICT
PT,PREMIER TECH PUBLIC COMPANY LIMITED,TECH,ICT
SAMART,SAMART CORPORATION PUBLIC COMPANY LIMITED,TECH,ICT
SAMTEL,SAMART TELCOMS PUBLIC COMPANY LIMITED,TECH,ICT
SDC,SAMART DIGITAL PUBLIC COMPANY LIMITED,TECH,ICT
SIS,SIS DISTRIBUTION (THAILAND) PUBLIC COMPANY LIMITED,TECH,ICT
SVOA,SVOA PUBLIC COMPANY LIMITED,TECH,ICT
SYMC,SYMPHONY COMMUNICATION PUBLIC COMPANY LIMITED,TECH,ICT
SYNEX,SYNNEX (THAILAND) PUBLIC COMPANY LIMITED,TECH,ICT
THCOM,THAICOM PUBLIC COMPANY LIMITED,TECH,ICT
TRUE,TRUE CORPORATION PUBLIC COMPANY LIMITED,TECH,ICT
TWZ,TWZ CORPORATION PUBLIC COMPANY LIMITED,TECH,ICT
